Pour BarcelonaContre Barcelona;;;;;;;;;;Total;;;;;Court;;;Moyen;;;Long;;;;;;;;;;
Date;Heure;Comp;Tour;Jour;Tribune;RÃ©sultat;BM;BE;Adversaire;Cmp;Att;Cmp%;TotDist;DistBut;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Cmp;Att;Cmp%;PD;xA;PC;01-mars;PPA;CntSR;Prog;Rapport de match
04/11/2017;20:45;La Liga;JournÃ©e 11;Sam;Domicile;V;2;1;Sevilla;490;590;83.1;9124;3115;213;239;89.1;206;244;84.4;67;90;74.4;1;1.3;12;44;18;3;53;Rapport de match
18/11/2017;16:15;La Liga;JournÃ©e 12;Sam;ExtÃ©rieur;V;3;0;LeganÃ©s;523;625;83.7;8851;2814;254;283;89.8;207;230;90.0;56;98;57.1;0;0.7;6;26;10;1;37;Rapport de match
22/11/2017;20:45;Champions Lg;Phase de groupe;Mer;ExtÃ©rieur;N;0;0;it Juventus;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
26/11/2017;20:45;La Liga;JournÃ©e 13;Dim;ExtÃ©rieur;N;1;1;Valencia;664;781;85.0;11011;3300;321;353;90.9;262;292;89.7;61;93;65.6;1;0.6;9;54;13;0;53;Rapport de match
29/11/2017;19:30;Copa del Rey;SeiziÃ¨mes de finale;Mer;Domicile;V;5;0;Real Murcia;;;;;;;;;;;;;;;4;;;;;;;Rapport de match
02/12/2017;13:00;La Liga;JournÃ©e 14;Sam;Domicile;N;2;2;Celta Vigo;657;764;86.0;11751;3521;306;335;91.3;258;290;89.0;80;110;72.7;2;2.0;13;66;21;1;67;Rapport de match
05/12/2017;20:45;Champions Lg;Phase de groupe;Mar;Domicile;V;2;0;pt Sporting CP;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
10/12/2017;20:45;La Liga;JournÃ©e 15;Dim;ExtÃ©rieur;V;2;0;Villarreal;686;779;88.1;11800;3126;341;368;92.7;263;290;90.7;73;98;74.5;2;2.2;11;32;16;1;48;Rapport de match
17/12/2017;20:45;La Liga;JournÃ©e 16;Dim;Domicile;V;4;0;La CoruÃ±a;573;655;87.5;10439;3821;243;263;92.4;263;291;90.4;57;83;68.7;2;3.0;13;35;16;3;56;Rapport de match
23/12/2017;13:00;La Liga;JournÃ©e 17;Sam;ExtÃ©rieur;V;3;0;Real Madrid;525;597;87.9;8829;3140;257;279;92.1;213;232;91.8;42;66;63.6;2;2.2;13;19;12;2;31;Rapport de match
04/01/2018;19:00;Copa del Rey;HuitiÃ¨mes de finale;Jeu;ExtÃ©rieur;N;1;1;Celta Vigo;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
07/01/2018;16:15;La Liga;JournÃ©e 18;Dim;Domicile;V;3;0;Levante;622;694;89.6;11117;3114;289;318;90.9;263;280;93.9;65;78;83.3;3;1.5;10;54;18;3;59;Rapport de match
11/01/2018;21:30;Copa del Rey;HuitiÃ¨mes de finale;Jeu;Domicile;V;5;0;Celta Vigo;;;;;;;;;;;;;;;3;;;;;;;Rapport de match
14/01/2018;20:45;La Liga;JournÃ©e 19;Dim;ExtÃ©rieur;V;4;2;Real Sociedad;424;500;84.8;8450;3021;156;178;87.6;202;222;91.0;64;93;68.8;3;1.2;8;35;10;2;35;Rapport de match
17/01/2018;21:00;Copa del Rey;Quarts de finale;Mer;ExtÃ©rieur;D;0;1;Espanyol;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
21/01/2018;20:45;La Liga;JournÃ©e 20;Dim;ExtÃ©rieur;V;5;0;Betis;478;571;83.7;9316;3058;193;214;90.2;222;260;85.4;59;86;68.6;5;2.4;14;41;12;0;43;Rapport de match
25/01/2018;21:30;Copa del Rey;Quarts de finale;Jeu;Domicile;V;2;0;Espanyol;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
28/01/2018;20:45;La Liga;JournÃ©e 21;Dim;Domicile;V;2;1;AlavÃ©s;632;744;84.9;11130;3218;295;335;88.1;275;307;89.6;57;86;66.3;1;1.1;9;70;18;1;62;Rapport de match
01/02/2018;21:30;Copa del Rey;Demi-finales;Jeu;Domicile;V;1;0;Valencia;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
04/02/2018;16:15;La Liga;JournÃ©e 22;Dim;ExtÃ©rieur;N;1;1;Espanyol;507;624;81.3;9853;3065;194;235;82.6;241;268;89.9;69;107;64.5;1;0.6;10;45;19;4;54;Rapport de match
08/02/2018;21:30;Copa del Rey;Demi-finales;Jeu;ExtÃ©rieur;V;2;0;Valencia;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
11/02/2018;16:15;La Liga;JournÃ©e 23;Dim;Domicile;N;0;0;Getafe;682;799;85.4;13301;4114;222;257;86.4;374;417;89.7;84;113;74.3;0;0.9;10;76;16;1;70;Rapport de match
17/02/2018;16:15;La Liga;JournÃ©e 24;Sam;ExtÃ©rieur;V;2;0;Eibar;455;557;81.7;8348;2806;198;226;87.6;201;232;86.6;51;92;55.4;1;2.1;9;23;8;2;36;Rapport de match
20/02/2018;19:45 (20:45);Champions Lg;HuitiÃ¨mes de finale;Mar;ExtÃ©rieur;N;1;1;eng Chelsea;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
24/02/2018;20:45;La Liga;JournÃ©e 25;Sam;Domicile;V;6;1;Girona;522;601;86.9;9403;3150;242;266;91.0;216;235;91.9;60;80;75.0;5;2.4;15;33;14;0;42;Rapport de match
01/03/2018;20:00 (21:00);La Liga;JournÃ©e 26;Jeu;ExtÃ©rieur;N;1;1;Las Palmas;488;576;84.7;9103;2979;206;226;91.2;224;250;89.6;54;84;64.3;0;0.8;7;42;7;1;48;Rapport de match
04/03/2018;16:15;La Liga;JournÃ©e 27;Dim;Domicile;V;1;0;AtlÃ©tico Madrid;508;610;83.3;9675;3050;202;230;87.8;219;252;86.9;77;103;74.8;0;0.9;12;40;7;0;52;Rapport de match
10/03/2018;20:45;La Liga;JournÃ©e 28;Sam;ExtÃ©rieur;V;2;0;MÃ¡laga;772;869;88.8;14639;4555;308;339;90.9;357;392;91.1;99;122;81.1;2;2.0;16;77;18;2;74;Rapport de match
14/03/2018;20:45;Champions Lg;HuitiÃ¨mes de finale;Mer;Domicile;V;3;0;eng Chelsea;;;;;;;;;;;;;;;3;;;;;;;Rapport de match
18/03/2018;16:15;La Liga;JournÃ©e 29;Dim;Domicile;V;2;0;Athletic Club;521;616;84.6;9499;2789;218;248;87.9;245;266;92.1;53;90;58.9;2;1.5;11;30;6;0;35;Rapport de match
31/03/2018;20:45;La Liga;JournÃ©e 30;Sam;ExtÃ©rieur;N;2;2;Sevilla;526;620;84.8;9695;2826;232;258;89.9;229;267;85.8;60;78;76.9;1;0.7;13;41;13;1;51;Rapport de match
04/04/2018;20:45;Champions Lg;Quarts de finale;Mer;Domicile;V;4;1;it Roma;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
07/04/2018;20:45;La Liga;JournÃ©e 31;Sam;Domicile;V;3;1;LeganÃ©s;593;695;85.3;11933;3305;204;243;84.0;296;327;90.5;91;117;77.8;2;2.2;10;61;15;2;76;Rapport de match
10/04/2018;20:45;Champions Lg;Quarts de finale;Mar;ExtÃ©rieur;D;0;3;it Roma;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
14/04/2018;16:15;La Liga;JournÃ©e 32;Sam;Domicile;V;2;1;Valencia;597;681;87.7;10405;3161;276;305;90.5;255;279;91.4;61;83;73.5;2;1.7;12;59;23;3;55;Rapport de match
17/04/2018;21:00;La Liga;JournÃ©e 33;Mar;ExtÃ©rieur;N;2;2;Celta Vigo;429;537;79.9;7954;2445;183;204;89.7;189;220;85.9;56;93;60.2;1;1.1;10;23;10;2;36;Rapport de match
21/04/2018;21:30;Copa del Rey;Finale;Sam;Terrain neutre;V;5;0;Sevilla;;;;;;;;;;;;;;;4;;;;;;;Rapport de match
29/04/2018;20:45;La Liga;JournÃ©e 35;Dim;ExtÃ©rieur;V;4;2;La CoruÃ±a;623;709;87.9;11502;3992;260;299;87.0;294;311;94.5;65;89;73.0;4;3.2;18;60;20;1;64;Rapport de match
06/05/2018;20:45;La Liga;JournÃ©e 36;Dim;Domicile;N;2;2;Real Madrid;489;560;87.3;8467;2591;233;242;96.3;190;216;88.0;57;87;65.5;2;1.1;8;39;8;1;29;Rapport de match
09/05/2018;20:00;La Liga;JournÃ©e 34;Mer;Domicile;V;5;1;Villarreal;587;666;88.1;10931;3427;233;268;86.9;284;310;91.6;67;85;78.8;4;2.4;8;57;10;0;48;Rapport de match
13/05/2018;20:45;La Liga;JournÃ©e 37;Dim;ExtÃ©rieur;D;4;5;Levante;473;553;85.5;8022;2790;241;270;89.3;186;209;89.0;42;67;62.7;2;0.9;12;48;20;1;50;Rapport de match
20/05/2018;20:45;La Liga;JournÃ©e 38;Dim;Domicile;V;1;0;Real Sociedad;552;623;88.6;9843;3079;260;275;94.5;218;246;88.6;65;80;81.3;1;1.0;10;53;18;3;52;Rapport de match
;;;;;;41-13-5;141;42;;21306;24812;85.9;389761;119736;9338;10408;89.7;9224;10257;89.9;2512;3543;70.9;100;58.7;418;1723;513;49;1844;
